date,bnf_code,nm,median_price_per_unit
2015-04-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-05-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-06-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-07-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-08-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-09-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-10-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-11-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2015-12-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-01-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-02-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-03-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-04-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-05-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-06-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-07-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-08-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-09-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-10-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-11-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2016-12-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-01-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-02-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-03-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-04-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-05-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-06-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-07-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-08-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-09-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-10-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-11-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2017-12-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-01-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-02-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-03-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-04-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-05-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-06-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-07-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-08-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-09-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-10-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-11-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2018-12-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-01-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-02-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-03-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-04-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-05-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-06-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-07-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-08-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-09-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-10-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-11-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2019-12-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2020-01-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2020-02-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2020-03-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2020-04-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2020-05-01 00:00:00+00:00,0601060D0DKAAA0,TRUEyou testing strips,0.1984
2013-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-06-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-07-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-08-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-09-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-10-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-11-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-12-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-01-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-02-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-06-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-07-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-08-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-09-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-10-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-11-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2014-12-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-01-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-02-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-06-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-07-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-08-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-09-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-10-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-11-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2015-12-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-01-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-02-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-06-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-07-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-08-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-09-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-10-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-11-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2016-12-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-01-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-02-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-06-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-07-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-08-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-09-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-10-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-11-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2017-12-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-01-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-02-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-06-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-07-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-08-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-09-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-10-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-11-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2018-12-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-01-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-02-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-06-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-07-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-08-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-09-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-10-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-11-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2019-12-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2020-01-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2020-02-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2020-03-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2020-04-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2020-05-01 00:00:00+00:00,0601060D0DLAAA0,palmdoc iCare Advanced Solo testing strips,0.27
2013-10-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2013-11-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2013-12-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-01-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-02-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-03-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-04-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-05-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-06-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-07-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-08-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-09-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-10-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-11-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-12-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-01-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-02-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-03-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-04-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-05-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-06-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-07-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-08-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-09-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-10-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-11-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2015-12-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-01-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-02-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-03-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-04-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-05-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-06-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-07-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-08-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-09-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-10-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-11-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2016-12-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-01-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-02-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-03-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-04-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-05-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-06-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-07-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-08-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-09-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-10-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-11-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2017-12-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-01-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-02-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-03-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-04-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-05-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-06-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-07-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-08-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-09-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-10-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-11-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2018-12-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-01-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-02-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-03-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-04-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-05-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-06-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-07-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-08-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-09-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-10-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-11-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2019-12-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2020-01-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2020-02-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2020-03-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2020-04-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2020-05-01 00:00:00+00:00,0601060D0DMAAA0,Mylife Unio testing strips,0.19
2014-11-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2014-12-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-01-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-03-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-04-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-05-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-07-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-08-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-09-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2016-04-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2016-07-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2016-08-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2016-12-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2017-07-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2018-05-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2019-04-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2019-12-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2020-02-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2020-03-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2020-04-01 00:00:00+00:00,0601060D0DNAAA0,AutoSense testing strips,0.18
2015-02-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2015-03-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2015-05-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2015-07-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2015-09-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2016-01-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2016-04-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2016-05-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2016-09-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2016-10-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1998
2016-12-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2017-01-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2017-05-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2017-06-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2017-12-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2018-12-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-01-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-02-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-03-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-04-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-05-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-06-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-07-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-08-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-09-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-10-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-11-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2019-12-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2020-01-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2020-02-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2020-03-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2020-04-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2020-05-01 00:00:00+00:00,0601060D0DPAAA0,SURESIGN Resure testing strips,0.1698
2014-11-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2014-12-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-01-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-02-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-03-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-04-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-05-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-06-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-07-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-08-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-09-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
2015-10-01 00:00:00+00:00,0601060D0DQAAA0,TEE2 testing strips,0.155
